id;geometry;basin_name;eu_hydro_id;object_nam;area;river_km
113227;MULTIPOLYGON(((2952612.5883 4842578.8849,2952574.5117 4842538.2699,2952533.8967 4842500.1933,2952483.1278 4842462.1166,2952455.205 4842418.9632,2952450.1281 4842365.6559,2952450.1281 4842307.2718,2952450.1281 4842269.1951,2952427.2821 4842243.8107,2952379.0518 4842236.1954,2952323.2061 4842220.9648,2952267.3604 4842220.9648,2952219.13 4842215.8879,2952178.5149 4842220.9648,2952150.5921 4842246.3492,2952117.5924 4842251.4261,2952061.7467 4842259.0414,2952003.3625 4842259.0414,2951975.4397 4842259.0414,2951929.7477 4842259.0414,2951901.8249 4842274.272,2951891.6711 4842302.1949,2951891.6711 4842319.964,2951901.8249 4842327.5793,2951942.4399 4842312.3486,2951985.5934 4842307.2718,2952036.3623 4842325.0408,2952064.2851 4842358.0406,2952092.208 4842401.1941,2952140.4383 4842434.1938,2952208.9762 4842507.8086,2952247.0528 4842543.3468,2952262.2835 4842540.8083,2952315.5907 4842548.4236,2952346.052 4842566.1927,2952376.5133 4842604.2693,2952422.2053 4842693.1148,2952450.1281 4842721.0376,2952495.82 4842771.8064,2952521.2044 4842789.5755,2952561.8195 4842799.7293,2952610.0499 4842802.2677,2952640.5112 4842797.1908,2952663.3571 4842769.268,2952676.0493 4842733.7298,2952658.2802 4842693.1148,2952627.819 4842649.9613,2952625.2805 4842614.4231,2952612.5883 4842578.8849)));Iceland;IW23002435;Arnarpollur;177484.75;None
113251;MULTIPOLYGON(((2963727.6607 4837488.4289,2963777.5927 4837440.2476,2963800.3453 4837389.3247,2963795.7413 4837347.8887,2963780.7193 4837287.8007,2963758.1863 4837250.2457,2963731.8978 4837212.6907,2963705.6093 4837178.8912,2963664.2988 4837145.0916,2963615.4772 4837156.3581,2963566.6557 4837216.4462,2963499.0567 4837250.2457,2963446.4797 4837299.0672,2963401.4137 4837359.1552,2963363.8586 4837389.1992,2963345.0811 4837377.9327,2963356.3476 4837284.0452,2963367.6141 4837235.2237,2963367.6141 4837160.1136,2963337.5701 4837047.4486,2963284.9931 4836998.6271,2963224.9051 4836953.5611,2963078.4405 4836897.2285,2962950.7535 4836904.7396,2962898.1765 4836923.5171,2962830.5774 4836961.0721,2962751.7119 4837024.9156,2962710.4014 4837100.0256,2962685.8554 4837177.7234,2962693.7929 4837247.8381,2962707.0221 4837278.2652,2962741.418 4837319.2757,2962771.8451 4837339.1195,2962808.8869 4837362.9321,2962832.6994 4837382.7758,2962872.387 4837407.9113,2962894.8766 4837419.8176,2962930.5955 4837439.6614,2962976.8976 4837458.1822,2963024.5227 4837472.7344,2963103.8979 4837493.9011,2963162.1063 4837507.1303,2963189.8877 4837516.3907,2963236.1898 4837521.6824,2963298.367 4837523.0053,2963351.2838 4837520.3595,2963390.9714 4837521.6824,2963428.0131 4837525.6511,2963472.9924 4837525.6511,2963523.2633 4837525.6511,2963555.0134 4837524.3282,2963615.8677 4837519.0365,2963679.3678 4837505.8073,2963727.6607 4837488.4289)));Iceland;IW23002459;UNK;441296.18;None
113253;MULTIPOLYGON(((2964917.6813 4837021.1365,2964951.548 4837029.6032,2965004.4648 4837048.6532,2965082.7816 4837080.4033,2965192.8485 4837141.7868,2965262.6986 4837179.8868,2965315.6154 4837205.2869,2965364.2988 4837228.5703,2965393.9322 4837247.6203,2965440.499 4837264.5537,2965495.5324 4837279.3704,2965516.6991 4837285.7204,2965571.7326 4837292.0704,2965580.1698 4837292.0704,2965605.5993 4837292.0704,2965626.766 4837285.7204,2965645.816 4837275.137,2965664.8661 4837232.8036,2965664.8661 4837198.9369,2965662.7494 4837169.3035,2965647.9327 4837143.9034,2965605.893 4837073.7371,2965590.871 4837028.6711,2965575.849 4836972.3386,2965527.0275 4836927.2726,2965481.9614 4836900.9841,2965433.1399 4836867.1845,2965399.3404 4836829.6295,2965384.3184 4836747.0085,2965376.8074 4836690.676,2965331.7414 4836630.5879,2965286.6754 4836578.0109,2965252.8759 4836532.9449,2965162.7438 4836378.9694,2965113.9223 4836322.6368,2965087.6338 4836270.0598,2965031.3013 4836217.4828,2964963.7023 4836198.7053,2964926.1472 4836194.9498,2964896.1032 4836176.1723,2964817.2377 4836149.8838,2964712.866 4836189.4731,2964708.3282 4836191.1943,2964599.4186 4836288.8373,2964520.5531 4836348.9253,2964475.4871 4836393.9914,2964468.7982 4836425.7636,2964445.8536 4836509.1805,2964437.197 4836540.6522,2964434.1766 4836553.7404,2964424.4969 4836595.6857,2964416.0303 4836654.9524,2964407.5636 4836729.0359,2964409.6802 4836771.3693,2964424.4969 4836813.7028,2964445.6636 4836860.2695,2964473.1804 4836892.0196,2964515.5138 4836928.003,2964583.2473 4836978.8031,2964653.0974 4837016.9032,2964693.3141 4837031.7199,2964746.2309 4837048.6532,2964786.4477 4837046.5366,2964822.4311 4837031.7199,2964860.5311 4837019.0198,2964917.6813 4837021.1365)));Iceland;IW23002461;UNK;790352.23;None
113228;MULTIPOLYGON(((2952314.1946 4841668.8735,2952316.6657 4841666.0729,2952318.4424 4841640.3102,2952321.0883 4841576.8101,2952315.7966 4841534.4767,2952316.322 4841525.0197,2952318.4424 4841486.8516,2952342.1174 4841422.6447,2952342.1174 4841326.184,2952331.9637 4841219.5695,2952301.5024 4841166.2622,2952243.1182 4841112.955,2952182.1957 4841052.0324,2952162.6947 4841026.8437,2952154.4004 4841010.6006,2952125.2962 4840957.6838,2952101.4836 4840923.2879,2952067.0877 4840880.9545,2952030.046 4840830.6836,2951987.7126 4840790.996,2951942.7333 4840769.8293,2951889.8166 4840751.3084,2951839.5456 4840735.4334,2951781.3372 4840719.5584,2951694.0245 4840698.3917,2951633.1702 4840677.2249,2951598.7743 4840656.0582,2951567.0242 4840616.3707,2951540.5659 4840579.3289,2951506.17 4840542.2872,2951458.5449 4840510.5371,2951429.4406 4840505.2454,2951395.0447 4840507.8913,2951355.3572 4840515.8288,2951214.238 4840594.941,2951180.7318 4840613.7248,2950982.2939 4840706.3292,2950916.1479 4840727.4959,2950889.6896 4840722.2042,2950876.4604 4840698.3917,2950874.8987 4840678.8816,2950852.0527 4840656.0356,2950813.9761 4840656.0356,2950780.9763 4840668.7278,2950750.5151 4840701.7276,2950712.4384 4840737.2657,2950664.2081 4840749.9579,2950615.9777 4840739.8042,2950590.5933 4840719.4966,2950544.9014 4840686.4969,2950511.9016 4840650.9587,2950476.3635 4840638.2665,2950438.2868 4840643.3434,2950407.8256 4840645.8819,2950390.0565 4840628.1128,2950390.0565 4840597.6515,2950364.6721 4840584.9593,2950278.3651 4840595.113,2950252.9807 4840602.7284,2950227.5963 4840633.1897,2950225.0578 4840663.6509,2950230.1347 4840689.0354,2950263.1344 4840699.1891,2950298.6726 4840699.1891,2950326.5954 4840699.1891,2950349.4414 4840706.8044,2950349.4414 4840752.4964,2950301.211 4840800.7267,2950268.2113 4840833.7265,2950264.1467 4840841.3477,2950247.9038 4840871.8031,2950240.2885 4840932.7257,2950247.9038 4840973.3407,2950252.9807 4841016.4942,2950252.9807 4841052.0324,2950235.2116 4841097.7243,2950232.6731 4841140.8778,2950255.5191 4841206.8773,2950288.5188 4841239.877,2950324.057 4841272.8767,2950357.0567 4841288.1074,2950400.2102 4841293.1843,2950499.2094 4841285.5689,2950537.286 4841285.5689,2950605.8239 4841285.5689,2950659.1312 4841285.5689,2950714.9769 4841285.5689,2950763.2073 4841285.5689,2950803.8223 4841270.3383,2950839.3605 4841232.2617,2950912.9753 4841133.2625,2950918.0521 4841087.5706,2950935.8212 4841041.8786,2950956.1288 4841021.5711,2951011.9745 4840978.4176,2951019.5898 4840940.341,2951024.6667 4840894.6491,2951044.9742 4840881.9569,2951065.2817 4840897.1875,2951062.7433 4840932.7257,2951062.7433 4840963.187,2951060.2048 4841011.4173,2951034.8204 4841049.4939,2951006.8976 4841079.9552,2950976.4363 4841153.57,2950973.8978 4841189.1082,2950991.6669 4841242.4154,2951029.7435 4841283.0305,2951060.2048 4841310.9533,2951105.8968 4841343.9531,2951151.5887 4841376.9528,2951174.4347 4841412.491,2951215.0497 4841445.4907,2951230.2804 4841468.3367,2951278.5107 4841562.259,2951331.818 4841590.1818,2951400.3559 4841595.2587,2951435.8941 4841618.1047,2951458.74 4841643.4891,2951468.8938 4841691.7195,2951458.74 4841717.1039,2951410.5097 4841732.3345,2951377.5099 4841734.873,2951301.3567 4841762.7958,2951268.357 4841813.5646,2951268.357 4841841.4875,2951283.5876 4841897.3332,2951316.5873 4841932.8713,2951362.2793 4841955.7173,2951428.2787 4841958.2557,2951458.74 4841955.7173,2951506.9704 4841940.4867,2951517.1242 4841902.41,2951524.7395 4841851.6412,2951517.1242 4841821.1799,2951506.9704 4841785.6418,2951494.2782 4841757.7189,2951504.432 4841732.3345,2951524.7395 4841699.3348,2951567.893 4841643.4891,2951593.2774 4841630.7969,2951611.0465 4841585.1049,2951611.0465 4841531.7977,2951611.0465 4841488.6442,2951613.5849 4841425.1832,2951628.8156 4841366.799,2951659.2769 4841343.9531,2951679.5844 4841343.9531,2951720.1994 4841374.4144,2951770.9682 4841437.8754,2951786.1989 4841463.2598,2951796.3527 4841506.4133,2951814.1217 4841541.9515,2951859.8137 4841577.4896,2951864.8906 4841607.9509,2951859.8137 4841635.8738,2951831.8908 4841673.9504,2951803.968 4841691.7195,2951778.5836 4841742.4883,2951794.5664 4841806.998,2951850.129 4841846.6856,2951945.3792 4841891.6649,2952003.5876 4841918.1233,2952048.5669 4841928.7066,2952093.5461 4841933.9983,2952141.1713 4841936.1631,2952172.0419 4841917.6407,2952205.0416 4841877.0256,2952255.8104 4841778.0264,2952271.0411 4841727.2576,2952314.1946 4841668.8735)));Iceland;None;Snjóölduvatn;1657301.67;None
113250;MULTIPOLYGON(((2962593.9809 4837092.5146,2962488.8268 4837077.4926,2962436.2498 4837111.2921,2962421.2278 4837141.3361,2962428.7388 4837167.6247,2962470.0493 4837231.4682,2962500.0933 4837250.2457,2962541.4038 4837250.2457,2962571.4478 4837250.2457,2962624.0249 4837250.2457,2962639.0469 4837242.7347,2962646.5579 4837175.1357,2962642.8024 4837126.3141,2962624.0249 4837103.7811,2962593.9809 4837092.5146)));Iceland;IW23002458;UNK;31451.46;None
113204;MULTIPOLYGON(((2952978.8062 4843676.2524,2952943.3521 4843726.9011,2952897.7683 4843759.8228,2952852.1844 4843807.9391,2952819.2628 4843850.9905,2952788.8736 4843904.1716,2952761.0168 4843967.4825,2952748.3546 4844015.5987,2952725.5627 4844063.715,2952679.9789 4844076.3772,2952624.2653 4844106.7664,2952586.2788 4844132.0907,2952555.8895 4844167.5448,2952550.8247 4844202.9989,2952573.6166 4844238.453,2952586.2788 4844240.9855,2952626.7977 4844243.5179,2952672.3816 4844238.453,2952707.8356 4844228.3233,2952733.16 4844223.2584,2952740.7573 4844251.1152,2952728.0951 4844268.8422,2952712.9005 4844299.2315,2952725.5627 4844337.218,2952745.8222 4844347.3477,2952768.6141 4844352.4126,2952786.3411 4844377.7369,2952786.3411 4844403.0613,2952728.0951 4844410.6586,2952695.1735 4844413.191,2952674.914 4844420.7883,2952631.8626 4844458.7749,2952583.7463 4844506.8911,2952578.6815 4844544.8777,2952606.5382 4844585.3966,2952654.6545 4844618.3183,2952690.1086 4844646.1751,2952723.0303 4844679.0967,2952750.887 4844704.4211,2952776.2114 4844729.7454,2952819.2628 4844734.8103,2952910.4304 4844727.213,2952940.8197 4844689.2264,2952983.8711 4844620.8507,2953034.5198 4844532.2155,2953105.4279 4844456.2424,2953186.4659 4844438.5154,2953224.4524 4844433.4505,2953254.8416 4844397.9964,2953305.4903 4844377.7369,2953343.4768 4844365.0748,2953396.658 4844327.0882,2953442.2418 4844294.1666,2953461.5543 4844246.7632,2953461.1837 4844241.3285,2953443.806 4844163.1285,2953435.1171 4844114.4707,2953421.2149 4844065.813,2953393.4104 4844025.8441,2953367.3438 4843989.3508,2953273.8449 4843889.6152,2953242.1794 4843873.7824,2953188.9983 4843856.0553,2953135.8172 4843830.731,2953123.155 4843787.6796,2953125.6874 4843757.2904,2953145.9469 4843714.239,2953118.0901 4843668.6551,2953097.8306 4843643.3308,2953066.7083 4843626.1553,2953064.9705 4843613.9909,2953068.4461 4843589.662,2953077.135 4843568.8087,2953091.0372 4843549.6931,2953110.1527 4843523.6265,2953122.4421 4843479.9308,2953123.155 4843473.6576,2953085.1685 4843423.0089,2953044.6495 4843407.8143,2952994.0008 4843417.9441,2952993.6019 4843418.0614,2952990.2461 4843421.0976,2952964.1794 4843447.1643,2952923.7621 4843442.5007,2952918.9972 4843441.9509,2952916.381 4843445.7299,2952906.5785 4843459.8892,2952903.3572 4843464.542,2952902.3551 4843472.5594,2952901.0344 4843483.1247,2952899.8817 4843492.3465,2952901.6195 4843514.9376,2952912.0461 4843539.2665,2952931.1617 4843560.1198,2952950.2772 4843577.4976,2952976.3439 4843591.3998,2952988.2596 4843600.6676,2953007.6239 4843615.7287,2952990.5668 4843642.9307,2952978.8062 4843676.2524)));Iceland;None;Nýjavatn;577712.06;None
113255;MULTIPOLYGON(((2964820.9932 4838309.2971,2964757.1497 4838237.9426,2964719.5947 4838245.4536,2964708.3282 4838286.7641,2964727.1057 4838331.8301,2964749.6387 4838358.1186,2964772.1717 4838399.4291,2964745.8832 4838452.0061,2964700.8172 4838523.3607,2964659.5066 4838564.6712,2964618.1961 4838628.5147,2964599.4186 4838688.6027,2964603.1741 4838771.2238,2964625.7071 4838876.3778,2964697.0617 4838996.5538,2964727.1057 4839007.8203,2964757.1497 4839000.3093,2964809.7267 4838902.6663,2964862.3037 4838729.9132,2964854.7927 4838605.9817,2964851.0372 4838527.1162,2964851.0372 4838463.2726,2964869.8147 4838388.1626,2964884.8367 4838343.0966,2964858.5482 4838313.0526,2964820.9932 4838309.2971)));Iceland;IW23002463;UNK;127293.74;None
113252;MULTIPOLYGON(((2964633.2181 4837595.7518,2964580.6411 4837565.7078,2964415.399 4837584.4853,2964340.289 4837663.3508,2964355.311 4837708.4169,2964377.844 4837768.5049,2964441.6876 4837903.7029,2964475.4871 4837929.9914,2964524.3086 4837945.0134,2964580.6411 4837948.7689,2964640.7291 4837952.5244,2964693.3062 4837948.7689,2964753.3942 4837892.4364,2964753.3942 4837862.3924,2964753.3942 4837787.2824,2964753.3942 4837715.9279,2964727.1057 4837670.8618,2964685.7951 4837625.7958,2964633.2181 4837595.7518)));Iceland;IW23002460;UNK;123295.34;None
113256;MULTIPOLYGON(((2962561.5477 4840657.2359,2962611.0098 4840665.4796,2962632.3842 4840617.7982,2962651.4343 4840560.6481,2962666.251 4840522.548,2962693.7677 4840478.0979,2962736.1011 4840452.6979,2962761.5012 4840427.2978,2962799.6012 4840401.8978,2962863.1014 4840365.9144,2962873.2543 4840328.9946,2962873.2543 4840307.9742,2962865.7433 4840202.8202,2962843.2103 4839954.9571,2962786.8777 4839789.715,2962700.5012 4839613.2065,2962572.8142 4839493.0304,2962486.4376 4839444.2089,2962396.3056 4839399.1429,2962279.885 4839320.2774,2962234.819 4839278.9668,2962182.242 4839275.2113,2962133.4205 4839275.2113,2962084.599 4839275.2113,2961975.6894 4839282.7223,2961904.3349 4839301.4999,2961817.9584 4839447.9644,2961832.9804 4839526.8299,2961806.6919 4839616.962,2961757.8703 4839677.05,2961735.3373 4839763.4265,2961735.3373 4839831.0256,2961799.1809 4839924.9131,2961844.2469 4840011.2896,2961870.5354 4840075.1331,2961900.5794 4840108.9327,2961964.4229 4840161.5097,2961990.7114 4840180.2872,2962054.555 4840195.3092,2962095.8655 4840199.0647,2962216.0415 4840240.3752,2962216.0415 4840266.6637,2962219.797 4840326.7517,2962242.33 4840405.6173,2962294.9071 4840473.2163,2962339.9731 4840491.9938,2962407.5721 4840525.7933,2962452.6381 4840563.3483,2962497.7041 4840612.1698,2962561.5477 4840657.2359)));Iceland;None;Botnlangalón;997923.52;None
113206;MULTIPOLYGON(((2952774.1766 4843581.3123,2952741.255 4843604.1042,2952723.5279 4843626.8962,2952715.9306 4843649.6881,2952715.9306 4843672.48,2952728.5928 4843697.8043,2952758.982 4843715.5314,2952789.3712 4843685.1422,2952829.8902 4843657.2854,2952842.5524 4843634.4935,2952845.0848 4843614.234,2952845.0848 4843596.4523,2952825.1573 4843570.5465,2952792.5318 4843569.7195,2952774.1766 4843581.3123)));Iceland;IW23002414;UNK;12324.08;None
113158;MULTIPOLYGON(((2934590.1233 4851701.7398,2934620.5125 4851681.4803,2934617.98 4851635.8965,2934592.6557 4851514.3396,2934552.1367 4851451.0287,2934509.0853 4851451.0287,2934478.0075 4851478.4683,2934457.0454 4851501.1773,2934442.5676 4851564.2701,2934463.0855 4851612.7668,2934481.738 4851650.0719,2934500.3906 4851674.3203,2934520.9084 4851700.4339,2934533.9652 4851706.0296,2934560.0788 4851711.6254,2934590.1233 4851701.7398)));Iceland;IW23002366;UNK;32617.62;None
113224;MULTIPOLYGON(((2955605.3787 4843518.1237,2955557.1483 4843492.7393,2955541.9177 4843500.3546,2955529.2255 4843533.3543,2955564.7637 4843576.5078,2955577.4559 4843591.7385,2955656.1475 4843639.9689,2955678.9935 4843650.1226,2955709.4548 4843652.6611,2955724.6854 4843634.892,2955734.8392 4843596.8154,2955734.8392 4843561.2772,2955719.6085 4843538.4312,2955678.9935 4843530.8159,2955640.9169 4843530.8159,2955605.3787 4843518.1237)));Iceland;IW23002432;UNK;18796.21;None
113171;MULTIPOLYGON(((2949172.4031 4843394.8338,2949091.3652 4843379.6392,2948960.8047 4843382.9869,2948893.8353 4843384.7041,2948767.2135 4843506.261,2948670.981 4843648.0773,2948610.2026 4843774.6991,2948549.4241 4843901.3208,2948554.489 4843972.229,2948605.1377 4844078.5913,2948696.3054 4844184.9535,2948746.9541 4844265.9915,2948827.992 4844402.743,2949040.7165 4844524.2998,2949217.987 4844600.2729,2949380.0628 4844615.4675,2949486.4251 4844630.6621,2949587.7225 4844661.0513,2949689.0199 4844671.1811,2949785.2524 4844691.4405,2949891.6147 4844696.5054,2949967.5877 4844696.5054,2950013.1716 4844691.4405,2950038.4959 4844671.1811,2950149.9231 4844559.7539,2950151.0919 4844555.0787,2950180.3123 4844438.197,2950180.3123 4844321.705,2950160.0528 4844235.6022,2950114.469 4844149.4995,2950023.3013 4843951.9695,2949972.6526 4843941.8398,2949881.4849 4843941.8398,2949668.7604 4843891.1911,2949532.0089 4843830.4126,2949430.7115 4843784.8288,2949344.6087 4843703.7909,2949288.8951 4843561.9745,2949223.0518 4843460.6771,2949172.4031 4843394.8338)));Iceland;IW23002379;Skyggnisvatn;1331232.01;None
